# 宇宙引擎幾何連續介質雙波對比實驗數據 (修正版)
# 基礎剛度 alpha_base,0.12
# 非線性剛度 k_quad,0.015
# 重力波初始振幅,0.2
# 測得剪切光速 c_e,0.691512
# 測得重力波速 c_g,0.646880

Time(s),Light_r_0,Light_r_1,Light_r_2,Light_r_3,Light_r_4,Light_r_5,Light_r_6,Light_r_7,Light_r_8,Light_r_9,Light_r_10,Light_r_11,Light_r_12,Light_r_13,Light_r_14,Light_r_15,Light_r_16,Light_r_17,Light_r_18,Light_r_19,Light_r_20,Light_r_21,Light_r_22,Light_r_23,Light_r_24,Light_r_25,Light_r_26,Light_r_27,Light_r_28,Light_r_29,Light_r_30,Light_r_31,Grav_r_0,Grav_r_1,Grav_r_2,Grav_r_3,Grav_r_4,Grav_r_5,Grav_r_6,Grav_r_7,Grav_r_8,Grav_r_9,Grav_r_10,Grav_r_11,Grav_r_12,Grav_r_13,Grav_r_14,Grav_r_15,Grav_r_16,Grav_r_17,Grav_r_18,Grav_r_19,Grav_r_20,Grav_r_21,Grav_r_22,Grav_r_23,Grav_r_24,Grav_r_25,Grav_r_26,Grav_r_27,Grav_r_28,Grav_r_29,Grav_r_30,Grav_r_31
9.4400,1.953459e-03,1.331850e-02,2.682163e-02,2.740597e-02,1.242885e-02,5.071298e-04,3.620173e-03,2.121634e-03,7.044089e-04,1.587653e-04,2.610255e-05,3.262648e-06,3.190138e-07,2.493737e-08,1.586141e-09,8.331148e-11,3.659880e-12,1.359768e-13,4.315032e-15,1.179931e-16,2.802436e-18,5.820449e-20,1.060896e-21,1.695468e-23,2.362565e-25,2.840681e-27,2.900373e-29,2.457203e-31,1.670245e-33,8.293189e-36,0.000000e+00,0.000000e+00,1.508995e-05,3.520060e-02,1.936418e-01,1.152017e-01,3.476490e-02,5.174526e-02,1.108086e-02,4.389883e-03,2.908317e-03,7.395420e-04,1.112001e-04,1.109371e-05,7.772628e-07,3.968057e-08,1.517527e-09,4.446399e-11,1.017630e-12,1.850516e-14,2.704542e-16,3.237360e-18,3.856647e-20,9.644926e-21,1.720691e-21,1.010780e-22,3.488747e-24,8.464655e-26,1.544523e-27,2.160012e-29,2.295112e-31,1.791623e-33,1.062424e-35,0.000000e+00
9.4600,2.002860e-03,1.309405e-02,2.658306e-02,2.736592e-02,1.251546e-02,4.447855e-04,3.610764e-03,2.129423e-03,7.097277e-04,1.604825e-04,2.646435e-05,3.317547e-06,3.253228e-07,2.550454e-08,1.626977e-09,8.571002e-11,3.776571e-12,1.407399e-13,4.479981e-15,1.228870e-16,2.927923e-18,6.100587e-20,1.115564e-21,1.788674e-23,2.500673e-25,3.016726e-27,3.090391e-29,2.626942e-31,1.791624e-33,8.951816e-36,0.000000e+00,0.000000e+00,1.504469e-05,3.529140e-02,1.946969e-01,1.162297e-01,3.451158e-02,5.190368e-02,1.121803e-02,4.356672e-03,2.909584e-03,7.419589e-04,1.118041e-04,1.117629e-05,7.846083e-07,4.013748e-08,1.538240e-09,4.517098e-11,1.036143e-12,1.888767e-14,2.767968e-16,3.325451e-18,3.981055e-20,1.007175e-20,1.802427e-21,1.062192e-22,3.678124e-24,8.953473e-26,1.639100e-27,2.299838e-29,2.451730e-31,1.920031e-33,1.135773e-35,0.000000e+00
9.4800,2.052039e-03,1.287022e-02,2.634377e-02,2.732429e-02,1.260142e-02,3.822136e-04,3.601112e-03,2.137166e-03,7.150655e-04,1.622135e-04,2.683034e-05,3.373258e-06,3.317446e-07,2.608357e-08,1.668789e-09,8.817333e-11,3.896775e-12,1.456614e-13,4.650940e-15,1.279751e-16,3.058801e-18,6.393694e-20,1.172947e-21,1.886830e-23,2.646594e-25,3.203345e-27,3.292493e-29,2.808076e-31,1.921582e-33,9.659565e-36,0.000000e+00,0.000000e+00,1.499874e-05,3.538094e-02,1.957454e-01,1.172542e-01,3.425690e-02,5.206066e-02,1.135507e-02,4.323312e-03,2.910806e-03,7.443758e-04,1.124102e-04,1.125936e-05,7.920153e-07,4.059893e-08,1.559201e-09,4.588729e-11,1.054989e-12,1.927711e-14,2.831936e-16,3.408461e-18,4.097522e-20,1.051760e-20,1.887833e-21,1.116104e-22,3.877434e-24,9.469575e-26,1.739284e-27,2.448444e-29,2.618727e-31,2.057394e-33,1.214441e-35,0.000000e+00
9.5000,2.100992e-03,1.264703e-02,2.610380e-02,2.728107e-02,1.268675e-02,3.194177e-04,3.591219e-03,2.144861e-03,7.204222e-04,1.639584e-04,2.720055e-05,3.429790e-06,3.382808e-07,2.667467e-08,1.711601e-09,9.070303e-11,4.020590e-12,1.507462e-13,4.828117e-15,1.332646e-16,3.195292e-18,6.700347e-20,1.233177e-21,1.990190e-23,2.800754e-25,3.401153e-27,3.507424e-29,3.001347e-31,2.060710e-33,1.041998e-35,0.000000e+00,0.000000e+00,1.494466e-05,3.546920e-02,1.967874e-01,1.182752e-01,3.400084e-02,5.221621e-02,1.149197e-02,4.289801e-03,2.911984e-03,7.467928e-04,1.130185e-04,1.134293e-05,7.994818e-07,4.106511e-08,1.580439e-09,4.661516e-11,1.074141e-12,1.967610e-14,2.896446e-16,3.499940e-18,4.219283e-20,1.098082e-20,1.977168e-21,1.172658e-22,4.087158e-24,1.001443e-25,1.845401e-27,2.606366e-29,2.796770e-31,2.204322e-33,1.298808e-35,0.000000e+00
9.5200,2.149719e-03,1.242452e-02,2.586316e-02,2.723627e-02,1.277143e-02,2.564011e-04,3.581082e-03,2.152507e-03,7.257977e-04,1.657173e-04,2.757503e-05,3.487153e-06,3.449332e-07,2.727807e-08,1.755434e-09,9.330078e-11,4.148120e-12,1.559995e-13,5.011726e-15,1.387634e-16,3.337626e-18,7.021148e-20,1.296388e-21,2.099019e-23,2.963604e-25,3.610800e-27,3.735972e-29,3.207546e-31,2.209636e-33,1.123686e-35,0.000000e+00,0.000000e+00,1.488994e-05,3.555620e-02,1.978229e-01,1.192928e-01,3.374344e-02,5.237031e-02,1.162872e-02,4.256140e-03,2.913118e-03,7.492100e-04,1.136290e-04,1.142700e-05,8.070074e-07,4.153605e-08,1.601933e-09,4.735279e-11,1.093625e-12,2.008029e-14,2.964209e-16,3.584643e-18,4.351632e-20,1.146390e-20,2.070536e-21,1.231982e-22,4.307824e-24,1.058959e-25,1.957786e-27,2.774166e-29,2.986570e-31,2.361460e-33,1.389280e-35,0.000000e+00
9.5400,2.198214e-03,1.220270e-02,2.562188e-02,2.718991e-02,1.285545e-02,1.931676e-04,3.570702e-03,2.160103e-03,7.311917e-04,1.674902e-04,2.795381e-05,3.545359e-06,3.517037e-07,2.789402e-08,1.800310e-09,9.596831e-11,4.279468e-12,1.614265e-13,5.201991e-15,1.444791e-16,3.486044e-18,7.356725e-20,1.362723e-21,2.213597e-23,3.135618e-25,3.832973e-27,3.978975e-29,3.427512e-31,2.369031e-33,1.211427e-35,0.000000e+00,0.000000e+00,1.482714e-05,3.564193e-02,1.988517e-01,1.203068e-01,3.348467e-02,5.252297e-02,1.176533e-02,4.222330e-03,2.914206e-03,7.516270e-04,1.142416e-04,1.151157e-05,8.145944e-07,4.201172e-08,1.623683e-09,4.810108e-11,1.113443e-12,2.049229e-14,3.031971e-16,3.676123e-18,4.483981e-20,1.196930e-20,2.168092e-21,1.294190e-22,4.540002e-24,1.119672e-25,2.076806e-27,2.952443e-29,3.188879e-31,2.529495e-33,1.486291e-35,0.000000e+00
9.5600,2.246476e-03,1.198160e-02,2.537999e-02,2.714198e-02,1.293882e-02,1.297206e-04,3.560078e-03,2.167649e-03,7.366040e-04,1.692771e-04,2.833693e-05,3.604417e-06,3.585941e-07,2.852273e-08,1.846253e-09,9.870735e-11,4.414742e-12,1.670326e-13,5.399140e-15,1.504201e-16,3.640793e-18,7.707728e-20,1.432331e-21,2.334217e-23,3.317293e-25,4.068396e-27,4.237319e-29,3.662138e-31,2.539612e-33,1.305654e-35,0.000000e+00,0.000000e+00,1.477863e-05,3.572637e-02,1.998740e-01,1.213173e-01,3.322455e-02,5.267418e-02,1.190180e-02,4.188370e-03,2.915249e-03,7.540440e-04,1.148564e-04,1.159664e-05,8.222451e-07,4.249239e-08,1.645716e-09,4.886092e-11,1.133649e-12,2.091209e-14,3.101902e-16,3.772685e-18,4.626917e-20,1.249208e-20,2.270145e-21,1.359420e-22,4.784246e-24,1.183750e-25,2.202825e-27,3.141832e-29,3.404499e-31,2.709165e-33,1.590304e-35,0.000000e+00
9.5800,2.294502e-03,1.176122e-02,2.513751e-02,2.709249e-02,1.302151e-02,6.606370e-05,3.549209e-03,2.175143e-03,7.420345e-04,1.710781e-04,2.872443e-05,3.664338e-06,3.656063e-07,2.916446e-08,1.893285e-09,1.015197e-10,4.554052e-12,1.728236e-13,5.603411e-15,1.565947e-16,3.802134e-18,8.074842e-20,1.505366e-21,2.461187e-23,3.509156e-25,4.317834e-27,4.511945e-29,3.912372e-31,2.722141e-33,1.406834e-35,0.000000e+00,0.000000e+00,1.472208e-05,3.580956e-02,2.008896e-01,1.223242e-01,3.296307e-02,5.282393e-02,1.203811e-02,4.154261e-03,2.916246e-03,7.564608e-04,1.154734e-04,1.168220e-05,8.299539e-07,4.297783e-08,1.668013e-09,4.963230e-11,1.154077e-12,2.134230e-14,3.172918e-16,3.869247e-18,4.764560e-20,1.303968e-20,2.376748e-21,1.427816e-22,5.041187e-24,1.251370e-25,2.336253e-27,3.343006e-29,3.634276e-31,2.901252e-33,1.701817e-35,0.000000e+00
9.6000,2.342290e-03,1.154161e-02,2.489446e-02,2.704146e-02,1.310353e-02,2.200606e-06,3.538094e-03,2.182585e-03,7.474829e-04,1.728933e-04,2.911633e-05,3.725133e-06,3.727422e-07,2.981944e-08,1.941431e-09,1.044071e-10,4.697512e-12,1.788050e-13,5.815046e-15,1.630117e-16,3.970333e-18,8.458775e-20,1.581992e-21,2.594828e-23,3.711756e-25,4.582095e-27,4.803846e-29,4.179224e-31,2.917431e-33,1.515463e-35,0.000000e+00,0.000000e+00,1.467241e-05,3.589147e-02,2.018985e-01,1.233276e-01,3.270025e-02,5.297223e-02,1.217427e-02,4.120002e-03,2.917198e-03,7.588775e-04,1.160925e-04,1.176828e-05,8.377265e-07,4.346828e-08,1.690594e-09,5.041390e-11,1.174894e-12,2.177772e-14,3.245559e-16,3.967502e-18,4.928673e-20,1.360712e-20,2.488211e-21,1.499540e-22,5.311432e-24,1.322730e-25,2.477509e-27,3.556674e-29,3.879117e-31,3.106589e-33,1.821358e-35,0.000000e+00
9.6200,2.389835e-03,1.132277e-02,2.465088e-02,2.698888e-02,1.318488e-02,6.186506e-05,3.526733e-03,2.189973e-03,7.529492e-04,1.747227e-04,2.951269e-05,3.786812e-06,3.800038e-07,3.048793e-08,1.990715e-09,1.073716e-10,4.845238e-12,1.849829e-13,6.034300e-15,1.696803e-16,4.145672e-18,8.860268e-20,1.662378e-21,2.735479e-23,3.925677e-25,4.862032e-27,5.114076e-29,4.463765e-31,3.126351e-33,1.632073e-35,0.000000e+00,0.000000e+00,1.461474e-05,3.597211e-02,2.029008e-01,1.243274e-01,3.243608e-02,5.311906e-02,1.231028e-02,4.085594e-03,2.918104e-03,7.612939e-04,1.167138e-04,1.185486e-05,8.455609e-07,4.396355e-08,1.713438e-09,5.120615e-11,1.196043e-12,2.222528e-14,3.320369e-16,4.062370e-18,5.066316e-20,1.420435e-20,2.604714e-21,1.574717e-22,5.595674e-24,1.398024e-25,2.627035e-27,3.783586e-29,4.139977e-31,3.326066e-33,1.949494e-35,0.000000e+00
9.6400,2.437137e-03,1.110473e-02,2.440678e-02,2.693477e-02,1.326553e-02,1.261296e-04,3.515125e-03,2.197307e-03,7.584331e-04,1.765663e-04,2.991354e-05,3.849386e-06,3.873929e-07,3.117018e-08,2.041161e-09,1.104150e-10,4.997348e-12,1.913634e-13,6.261433e-15,1.766097e-16,4.328440e-18,9.280092e-20,1.746703e-21,2.883496e-23,4.151529e-25,5.158547e-27,5.443754e-29,4.767133e-31,3.349825e-33,1.757233e-35,0.000000e+00,0.000000e+00,1.455655e-05,3.605149e-02,2.038964e-01,1.253235e-01,3.217056e-02,5.326444e-02,1.244613e-02,4.051037e-03,2.918963e-03,7.637101e-04,1.173373e-04,1.194195e-05,8.534589e-07,4.446400e-08,1.736581e-09,5.200995e-11,1.217637e-12,2.267804e-14,3.396263e-16,4.170790e-18,5.219841e-20,1.482639e-20,2.726387e-21,1.653505e-22,5.894583e-24,1.477460e-25,2.785306e-27,4.024544e-29,4.417873e-31,3.560627e-33,2.085560e-35,1.271129e-38
9.6600,2.484192e-03,1.088750e-02,2.416219e-02,2.687912e-02,1.334550e-02,1.905893e-04,3.503271e-03,2.204586e-03,7.639345e-04,1.784243e-04,3.031891e-05,3.912867e-06,3.949116e-07,3.186644e-08,2.092795e-09,1.135392e-10,5.153966e-12,1.979527e-13,6.496714e-15,1.838099e-16,4.518938e-18,9.719051e-20,1.835151e-21,3.039249e-23,4.389956e-25,5.472588e-27,5.794059e-29,5.090538e-31,3.588840e-33,1.891553e-35,0.000000e+00,0.000000e+00,1.448295e-05,3.612959e-02,2.048853e-01,1.263161e-01,3.190371e-02,5.340834e-02,1.258182e-02,4.016332e-03,2.919776e-03,7.661257e-04,1.179628e-04,1.202955e-05,8.614188e-07,4.496940e-08,1.760000e-09,5.282663e-11,1.239453e-12,2.313948e-14,3.474326e-16,4.274128e-18,5.378659e-20,1.546828e-20,2.853566e-21,1.736110e-22,6.208903e-24,1.561258e-25,2.952808e-27,4.280377e-29,4.713890e-31,3.811280e-33,2.231330e-35,2.683915e-38
9.6800,2.530998e-03,1.067112e-02,2.391713e-02,2.682195e-02,1.342477e-02,2.552405e-04,3.491168e-03,2.211809e-03,7.694530e-04,1.802966e-04,3.072885e-05,3.977264e-06,4.025618e-07,3.257697e-08,2.145643e-09,1.167464e-10,5.315217e-12,2.047572e-13,6.740421e-15,1.912908e-16,4.717479e-18,1.017798e-19,1.927918e-21,3.203131e-23,4.641634e-25,5.805161e-27,6.166245e-29,5.435267e-31,3.844446e-33,2.035681e-35,0.000000e+00,0.000000e+00,1.441632e-05,3.620642e-02,2.058675e-01,1.273050e-01,3.163551e-02,5.355076e-02,1.271734e-02,3.981478e-03,2.920543e-03,7.685411e-04,1.185906e-04,1.211767e-05,8.694442e-07,4.548002e-08,1.783683e-09,5.365397e-11,1.261713e-12,2.361132e-14,3.553473e-16,4.384243e-18,5.548066e-20,1.613829e-20,2.986432e-21,1.822689e-22,6.539404e-24,1.649652e-25,3.130068e-27,4.551988e-29,5.029167e-31,4.079099e-33,2.387486e-35,4.248632e-38
9.7000,2.577553e-03,1.045559e-02,2.367164e-02,2.676326e-02,1.350333e-02,3.200794e-04,3.478817e-03,2.218975e-03,7.749886e-04,1.821833e-04,3.114339e-05,4.042590e-06,4.103456e-07,3.330205e-08,2.199730e-09,1.200384e-10,5.481229e-12,2.117838e-13,6.992839e-15,1.990630e-16,4.924390e-18,1.065776e-19,2.025205e-21,3.375548e-23,4.907276e-25,6.157324e-27,6.561637e-29,5.802683e-31,4.117762e-33,2.190315e-35,0.000000e+00,0.000000e+00,1.435667e-05,3.628198e-02,2.068430e-01,1.282902e-01,3.136598e-02,5.369170e-02,1.285270e-02,3.946476e-03,2.921263e-03,7.709560e-04,1.192205e-04,1.220630e-05,8.775323e-07,4.599542e-08,1.807678e-09,5.449285e-11,1.284389e-12,2.409010e-14,3.634246e-16,4.494357e-18,5.717472e-20,1.683974e-20,3.125243e-21,1.913421e-22,6.886895e-24,1.742894e-25,3.317635e-27,4.840319e-29,5.364922e-31,4.365222e-33,2.554753e-35,5.976289e-38
9.7200,2.623853e-03,1.024093e-02,2.342572e-02,2.670307e-02,1.358118e-02,3.851022e-04,3.466218e-03,2.226084e-03,7.805410e-04,1.840845e-04,3.156258e-05,4.108856e-06,4.182651e-07,3.404194e-08,2.255085e-09,1.234175e-10,5.652135e-12,2.190391e-13,7.254267e-15,2.071372e-16,5.140007e-18,1.115929e-19,2.127226e-21,3.556932e-23,5.187630e-25,6.530193e-27,6.981637e-29,6.194237e-31,4.409983e-33,2.356197e-35,0.000000e+00,0.000000e+00,1.428914e-05,3.635628e-02,2.078117e-01,1.292718e-01,3.109512e-02,5.383117e-02,1.298790e-02,3.911324e-03,2.921936e-03,7.733704e-04,1.198526e-04,1.229544e-05,8.856859e-07,4.651628e-08,1.831964e-09,5.534551e-11,1.307371e-12,2.458624e-14,3.717187e-16,4.606165e-18,5.886879e-20,1.756766e-20,3.270129e-21,2.008522e-22,7.252194e-24,1.841221e-25,3.516082e-27,5.146364e-29,5.722448e-31,4.670871e-33,2.733909e-35,7.878686e-38
9.7400,2.669896e-03,1.002718e-02,2.317942e-02,2.664137e-02,1.365832e-02,4.503051e-04,3.453369e-03,2.233133e-03,7.861101e-04,1.860002e-04,3.198644e-05,4.176071e-06,4.263223e-07,3.479691e-08,2.311733e-09,1.268857e-10,5.828070e-12,2.265303e-13,7.525009e-15,2.155246e-16,5.364682e-18,1.168352e-19,2.234201e-21,3.747731e-23,5.483485e-25,6.924948e-27,7.427733e-29,6.611470e-31,4.722378e-33,2.534123e-35,0.000000e+00,0.000000e+00,1.422119e-05,3.642931e-02,2.087736e-01,1.302497e-01,3.082293e-02,5.396915e-02,1.312292e-02,3.876026e-03,2.922561e-03,7.757842e-04,1.204868e-04,1.238511e-05,8.939041e-07,4.704248e-08,1.856534e-09,5.620926e-11,1.330797e-12,2.508410e-14,3.802297e-16,4.721362e-18,6.056286e-20,1.832370e-20,3.421633e-21,2.108163e-22,7.636174e-24,1.944917e-25,3.726030e-27,5.471177e-29,6.103114e-31,4.997338e-33,2.925779e-35,9.968465e-38
9.7600,2.715681e-03,9.814335e-03,2.293274e-02,2.657818e-02,1.373473e-02,5.156842e-04,3.440270e-03,2.240123e-03,7.916955e-04,1.879303e-04,3.241502e-05,4.244249e-06,4.345194e-07,3.556725e-08,2.369704e-09,1.304453e-10,6.009174e-12,2.342645e-13,7.805380e-15,2.242369e-16,5.598778e-18,1.223145e-19,2.346363e-21,3.948418e-23,5.795669e-25,7.342834e-27,7.901495e-29,7.056017e-31,5.056304e-33,2.724942e-35,0.000000e+00,0.000000e+00,1.413794e-05,3.650108e-02,2.097287e-01,1.312238e-01,3.054942e-02,5.410564e-02,1.325777e-02,3.840578e-03,2.923140e-03,7.781974e-04,1.211232e-04,1.247531e-05,9.021860e-07,4.757368e-08,1.881418e-09,5.708500e-11,1.354555e-12,2.559238e-14,3.888491e-16,4.841640e-18,6.252162e-20,1.911284e-20,3.579779e-21,2.212539e-22,8.039793e-24,2.054255e-25,3.948122e-27,5.815878e-29,6.508379e-31,5.345998e-33,3.131251e-35,1.225917e-37
9.7800,2.761204e-03,9.602427e-03,2.268572e-02,2.651350e-02,1.381042e-02,5.812357e-04,3.426922e-03,2.247052e-03,7.972971e-04,1.898751e-04,3.284837e-05,4.313401e-06,4.428585e-07,3.635323e-08,2.429024e-09,1.340985e-10,6.195588e-12,2.422494e-13,8.095706e-15,2.332859e-16,5.842675e-18,1.280409e-19,2.463954e-21,4.159487e-23,6.125053e-25,7.785164e-27,8.404588e-29,7.529614e-31,5.413202e-33,2.929562e-35,0.000000e+00,0.000000e+00,1.406923e-05,3.657157e-02,2.106770e-01,1.321942e-01,3.027458e-02,5.424064e-02,1.339245e-02,3.804984e-03,2.923670e-03,7.806098e-04,1.217617e-04,1.256602e-05,9.105361e-07,4.811068e-08,1.906599e-09,5.797407e-11,1.378730e-12,2.611279e-14,3.975769e-16,4.963613e-18,6.426862e-20,1.993174e-20,3.744957e-21,2.321922e-22,8.463973e-24,2.169539e-25,4.183027e-27,6.181638e-29,6.939773e-31,5.718322e-33,3.351267e-35,1.476579e-37
9.8000,2.806464e-03,9.391473e-03,2.243838e-02,2.644734e-02,1.388537e-02,6.469557e-04,3.413322e-03,2.253920e-03,8.029147e-04,1.918346e-04,3.328651e-05,4.383539e-06,4.513417e-07,3.715514e-08,2.489724e-09,1.378475e-10,6.387460e-12,2.504924e-13,8.396323e-15,2.426843e-16,6.096765e-18,1.340252e-19,2.587227e-21,4.381455e-23,6.472553e-25,8.253320e-27,8.938774e-29,8.034104e-31,5.794610e-33,3.148952e-35,0.000000e+00,0.000000e+00,1.400016e-05,3.664079e-02,2.116185e-01,1.331609e-01,2.999843e-02,5.437415e-02,1.352694e-02,3.769242e-03,2.924153e-03,7.830216e-04,1.224024e-04,1.265725e-05,9.189525e-07,4.865274e-08,1.932079e-09,5.887602e-11,1.403266e-12,2.663841e-14,4.066300e-16,5.085586e-18,6.638621e-20,2.078870e-20,3.917476e-21,2.436515e-22,8.909761e-24,2.291079e-25,4.431475e-27,6.569720e-29,7.398938e-31,6.115866e-33,3.586836e-35,1.750396e-37
9.8200,2.851458e-03,9.181489e-03,2.219074e-02,2.637971e-02,1.395959e-02,7.128403e-04,3.399472e-03,2.260725e-03,8.085481e-04,1.938087e-04,3.372948e-05,4.454674e-06,4.599712e-07,3.797328e-08,2.551833e-09,1.416948e-10,6.584938e-12,2.590016e-13,8.707578e-15,2.524448e-16,6.361456e-18,1.402785e-19,2.716446e-21,4.614867e-23,6.839134e-25,8.748765e-27,9.505917e-29,8.571446e-31,6.202163e-33,3.384151e-35,0.000000e+00,0.000000e+00,1.391586e-05,3.670876e-02,2.125531e-01,1.341237e-01,2.972095e-02,5.450615e-02,1.366126e-02,3.733353e-03,2.924588e-03,7.854323e-04,1.230453e-04,1.274902e-05,9.274327e-07,4.920025e-08,1.957865e-09,5.979084e-11,1.428302e-12,2.717271e-14,4.158457e-16,5.214335e-18,6.839791e-20,2.167710e-20,4.097698e-21,2.556529e-22,9.378243e-24,2.419204e-25,4.694212e-27,6.981421e-29,7.887616e-31,6.540292e-33,3.839031e-35,2.049041e-37
9.8400,2.896183e-03,8.972494e-03,2.194283e-02,2.631061e-02,1.403306e-02,7.788856e-04,3.385370e-03,2.267468e-03,8.141969e-04,1.957975e-04,3.417734e-05,4.526818e-06,4.687494e-07,3.880795e-08,2.615380e-09,1.456427e-10,6.788179e-12,2.677850e-13,9.029829e-15,2.625808e-16,6.637172e-18,1.468125e-19,2.851887e-21,4.860291e-23,7.225807e-25,9.273038e-27,1.010799e-28,9.143717e-31,6.637605e-33,3.636263e-35,0.000000e+00,0.000000e+00,1.383126e-05,3.677545e-02,2.134809e-01,1.350828e-01,2.944217e-02,5.463665e-02,1.379539e-02,3.697318e-03,2.924974e-03,7.878424e-04,1.236904e-04,1.284131e-05,9.359846e-07,4.975323e-08,1.983963e-09,6.071765e-11,1.453671e-12,2.772262e-14,4.253325e-16,5.343084e-18,7.030373e-20,2.260519e-20,4.285726e-21,2.682262e-22,9.870455e-24,2.554253e-25,4.972039e-27,7.418157e-29,8.407638e-31,6.993366e-33,4.109005e-35,2.374307e-37
9.8600,2.940639e-03,8.764505e-03,2.169467e-02,2.624006e-02,1.410578e-02,8.450876e-04,3.371016e-03,2.274145e-03,8.198611e-04,1.978011e-04,3.463011e-05,4.599982e-06,4.776783e-07,3.965944e-08,2.680398e-09,1.496937e-10,6.997338e-12,2.768510e-13,9.363444e-15,2.731059e-16,6.924352e-18,1.536392e-19,2.993839e-21,5.118324e-23,7.633637e-25,9.827765e-27,1.074707e-28,9.753122e-31,7.102792e-33,3.906474e-35,0.000000e+00,0.000000e+00,1.374638e-05,3.684087e-02,2.144018e-01,1.360381e-01,2.916208e-02,5.476565e-02,1.392933e-02,3.661134e-03,2.925312e-03,7.902516e-04,1.243376e-04,1.293414e-05,9.446003e-07,5.031188e-08,2.010381e-09,6.165779e-11,1.479511e-12,2.827946e-14,4.350361e-16,5.478609e-18,7.263308e-20,2.357134e-20,4.482182e-21,2.813925e-22,1.038766e-23,2.696597e-25,5.265788e-27,7.881387e-29,8.960961e-31,7.476965e-33,4.397984e-35,2.728113e-37
9.8800,2.984822e-03,8.557541e-03,2.144629e-02,2.616806e-02,1.417774e-02,9.114423e-04,3.356410e-03,2.280758e-03,8.255404e-04,1.998195e-04,3.508783e-05,4.674180e-06,4.867604e-07,4.052806e-08,2.746916e-09,1.538503e-10,7.212579e-12,2.862082e-13,9.708804e-15,2.840346e-16,7.223454e-18,1.607713e-19,3.142603e-21,5.389591e-23,8.063744e-25,1.041466e-26,1.142538e-28,1.040200e-30,7.599699e-33,4.196044e-35,0.000000e+00,0.000000e+00,1.366869e-05,3.690504e-02,2.153158e-01,1.369895e-01,2.888068e-02,5.489313e-02,1.406309e-02,3.624805e-03,2.925602e-03,7.926595e-04,1.249870e-04,1.302749e-05,9.532823e-07,5.087577e-08,2.037133e-09,6.261214e-11,1.505740e-12,2.884845e-14,4.446313e-16,5.617523e-18,7.475066e-20,2.457388e-20,4.687167e-21,2.951847e-22,1.093096e-23,2.846612e-25,5.576353e-27,8.372667e-29,9.549648e-31,7.993091e-33,4.707270e-35,3.112512e-37
9.9000,3.028730e-03,8.351618e-03,2.119770e-02,2.609462e-02,1.424895e-02,9.779457e-04,3.341552e-03,2.287304e-03,8.312345e-04,2.018527e-04,3.555055e-05,4.749423e-06,4.959978e-07,4.141412e-08,2.814967e-09,1.581151e-10,7.434066e-12,2.958655e-13,1.006630e-14,2.953816e-16,7.534950e-18,1.682218e-19,3.298494e-21,5.674747e-23,8.517304e-25,1.103552e-26,1.214524e-28,1.109284e-30,8.130429e-33,4.506324e-35,0.000000e+00,0.000000e+00,1.358331e-05,3.696794e-02,2.162229e-01,1.379372e-01,2.859799e-02,5.501910e-02,1.419666e-02,3.588329e-03,2.925842e-03,7.950666e-04,1.256385e-04,1.312138e-05,9.620335e-07,5.144557e-08,2.064198e-09,6.357936e-11,1.532385e-12,2.942958e-14,4.549312e-16,5.759824e-18,7.718588e-20,2.562109e-20,4.901252e-21,3.096249e-22,1.150172e-23,3.004684e-25,5.904649e-27,8.893660e-29,1.017589e-30,8.543868e-33,5.038260e-35,3.529652e-37
9.9200,3.072361e-03,8.146754e-03,2.094894e-02,2.601975e-02,1.431938e-02,1.044594e-03,3.326440e-03,2.293784e-03,8.369432e-04,2.039008e-04,3.601831e-05,4.825724e-06,5.053931e-07,4.231795e-08,2.884584e-09,1.624906e-10,7.661972e-12,3.058319e-13,1.043635e-14,3.071621e-16,7.859333e-18,1.760045e-19,3.461840e-21,5.974478e-23,8.995552e-25,1.169226e-26,1.290913e-28,1.182827e-30,8.697222e-33,4.838754e-35,0.000000e+00,0.000000e+00,1.349027e-05,3.702958e-02,2.171230e-01,1.388809e-01,2.831400e-02,5.514355e-02,1.433003e-02,3.551708e-03,2.926033e-03,7.974727e-04,1.262922e-04,1.321581e-05,9.708547e-07,5.202071e-08,2.091568e-09,6.456125e-11,1.559447e-12,3.001939e-14,4.650143e-16,5.902126e-18,7.962110e-20,2.670470e-20,5.124642e-21,3.247459e-22,1.210115e-23,3.171252e-25,6.251667e-27,9.446099e-29,1.084203e-30,9.131558e-33,5.392443e-35,3.981880e-37
